"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.17deg 8d NPP","VIIRS Ocean Mapped OceanColor 4km Daily Euphotic Depth","ETOPO1 Elevation","OSCAR 1/3deg 5d Surface Currents Zonal Velocity","OSCAR 1/3deg 5d Surface Currents Meridional Velocity","MODIS Ocean Aqua OceanColor 4km Daily Daytime SST"
"1940490389","true","2011-12-27 09:22:57.000","-0.351348191","-60.8718731","-19760.15713-3222328.857","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.20837227012078","NaN","-5393","-0.002421609179653226","0.011367021995991312","NaN"
"1940490390","true","2011-12-27 09:52:57.000","-0.189091477","-61.09085366","-10551.40435-3197123.176","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","138.96378065254595","NaN","-5436","-0.019392728274908982","0.004774937408065062","NaN"
"1940490391","true","2011-12-27 10:22:57.000","-0.064180182","-61.33381684","-3549.945129-3169152.578","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","150.465519397899","NaN","-5454","-0.047793240818118865","-2.926190251134682E-4","NaN"
"1940490392","true","2011-12-27 10:52:57.000","0.012565341","-61.57749085","688.8673854-3141115.975","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","212.88016250086122","NaN","-5245","-0.040668342434361064","0.011523089003259965","NaN"
"1940490393","true","2011-12-27 11:22:57.000","0.112815561","-61.82055904","6129.849408-3113170.228","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","214.146587643794","NaN","-5371","-0.02069881788230925","0.010888203984437805","NaN"
"1940490394","true","2011-12-27 11:52:57.000","0.225210062","-62.07130662","12123.62395-3084359.998","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","172.49209113991398","NaN","-5347","-0.016954740441889687","5.284927479860779E-4","NaN"
"1940490395","true","2011-12-27 12:22:57.000","0.361437274","-62.32813274","19271.16369-3054863.95","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","215.75601850026615","NaN","-5327","-0.050633850412117855","-0.014060429113802078","-0.9899999499320985"
"1940490396","true","2011-12-27 12:52:57.000","0.55619635","-62.56533301","29391.24148-3027602.022","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","249.21764925512312","NaN","-5333","-0.05607327453382348","0.009452605917277354","-1.090000033378601"
"1940490397","true","2011-12-27 13:22:57.000","0.816167198","-62.80569183","42736.24146-2999925.324","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","256.5597406389461","NaN","-5349","-0.047267783658717415","0.018315076750807752","NaN"
"1940490398","true","2011-12-27 13:52:57.000","1.061431368","-63.08737706","54980.7929-2967508.878","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","293.54758107660945","NaN","-5303","-0.04652043514353195","-0.0017518720058514218","NaN"
"1940490399","true","2011-12-27 14:22:57.000","1.294157523","-63.31780435","66439.33333-2940944.923","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","274.06031804493597","NaN","-5446","-0.034614447346137354","-0.011836396977184251","NaN"
"1940490400","true","2011-12-27 14:52:57.000","1.500512118","-63.58227337","76240.55264-2910515.103","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","312.3994378271655","NaN","-5262","-0.019625244272854656","-0.014065367485035668","NaN"
"1940490401","true","2011-12-27 15:22:57.000","1.668135844","-63.89136534","83729.49155-2875060.166","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","419.8420256102564","NaN","-4072","-0.0010481418887038445","-4.7168689896019775E-4","NaN"
"1940490402","true","2011-12-27 15:52:57.000","1.776515742","-64.13481221","88308.37056-2847188.619","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","218.33193036136748","NaN","-3290","0.011948542947986654","0.005257152832779458","NaN"
"1940490403","true","2011-12-27 16:22:57.000","1.886706908","-64.38252905","92856.10788-2818847.983","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","353.1349000945839","NaN","-2600","0.020410376177907","0.010103187352183554","NaN"
"1940490404","true","2011-12-27 16:52:57.000","2.047193963","-64.67100153","99580.28477-2785814.116","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","375.7354385524984","NaN","-2301","0.019219490708858294","0.016674388838749457","NaN"
"1940490405","true","2011-12-27 17:22:57.000","2.247002592","-64.95525246","108029.4954-2753205.798","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","124.47127238851277","NaN","-2413","-0.002129771240958979","0.011766168057465973","NaN"
"1940490406","true","2011-12-27 17:52:57.000","2.49392876","-65.21925947","118591.078-2722802.931","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","131.20780167622183","NaN","-1566","-0.0053066537302722495","0.006081515052400486","NaN"
"1940490407","true","2011-12-27 18:22:57.000","2.808618142","-65.44040306","132316.0696-2697084.005","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-2620","0.008931964784253236","0.010127030398055608","NaN"
"1940490408","true","2011-12-27 18:52:57.000","3.228860603","-65.51959838","151589.2727-2687086.955","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","229.7243194580078","NaN","-2802","0.016114587570039817","0.012130765382500224","NaN"
"1940490409","true","2011-12-27 19:22:57.000","3.330035929","-65.54882361","156141.8024-2683511.792","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","238.0307020603605","NaN","-3197","0.01792768667034444","0.012394746748136709","NaN"
"1940490410","true","2011-12-27 19:52:57.000","3.378073537","-65.5434472","158427.509-2683987.57","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","240.11340472206143","NaN","-3273","0.019360780316901468","0.007790544796978855","NaN"
"1940490411","true","2011-12-27 20:22:57.000","3.555341975","-65.52001197","166895.3164-2686132.815","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","246.9260045400252","NaN","-3275","0.01823723068859825","0.006727959306319091","NaN"
"1940490412","true","2011-12-27 20:52:57.000","4.085771047","-65.45706912","192263.1492-2691582.114","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","307.04886146409837","NaN","-3527","0.021327266782837525","-0.008704069588230768","NaN"
"1940490413","true","2011-12-27 21:22:57.000","4.669067702","-65.41608122","220032.1077-2694112.241","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","242.04273376429035","NaN","-3466","0.022567190072040024","-0.015400149825982047","NaN"
"1940490414","true","2011-12-27 21:52:57.000","5.112251198","-65.34833279","241548.181-2699973.921","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","263.49658083047797","NaN","-3553","0.01732350539547017","-0.01587181602750062","NaN"
"1940490415","true","2011-12-27 22:22:57.000","5.460955912","-65.28437577","258665.4472-2705667.951","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","247.69857742325155","NaN","-3707","0.005832973996532119","-0.010068783941808853","NaN"
"1940490416","true","2011-12-27 22:52:57.000","6.092292913","-65.24313254","288958.7239-2707301.333","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","218.79183934468213","NaN","-4211","4.769081246134596E-5","-0.0022203793368302596","NaN"
"1940490417","true","2011-12-27 23:22:57.000","6.239087462","-65.24181401","295910.2457-2706700.68","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","216.2972890935165","NaN","-4314","-1.3186169356861795E-4","-0.0017023965888985353","NaN"
"1940490418","true","2011-12-27 23:52:57.000","6.259258186","-65.23803285","296909.8347-2707022.35","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","213.57112668014136","NaN","-4357","-1.4047045450255957E-4","-0.001639362529387168","NaN"
"1940490419","true","2011-12-28 00:22:57.000","6.275475344","-65.23414338","297724.2145-2707376.409","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","212.5101605823899","NaN","-4377","-1.3986588023060946E-4","-0.001596511040463547","NaN"
"1940490420","true","2011-12-28 00:52:57.000","6.28768333","-65.23279034","298317.8633-2707465.349","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","211.8207604145224","NaN","-4377","-1.4902802005542265E-4","-0.0015557881191489175","NaN"
"1940490421","true","2011-12-28 01:22:57.000","6.29000138","-65.23576815","298390.4217-2707117.791","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","211.76204925508225","NaN","-4377","-1.7900539229401778E-4","-0.0015141885399761325","NaN"
"1940490422","true","2011-12-28 01:52:57.000","6.280811915","-65.23979119","297906.3477-2706712.367","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","212.2674570159933","NaN","-4377","-2.0801875183057233E-4","-0.0014908040836084614","NaN"
"1940490423","true","2011-12-28 02:22:57.000","6.29027622","-65.24538359","298283.9992-2706033.087","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","211.92449984248228","NaN","-4355","-2.6412199546012294E-4","-0.001416874715410449","NaN"
"1940490424","true","2011-12-28 02:52:57.000","6.33699974","-65.24976863","300435.7572-2705294.984","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","209.70788582069426","NaN","-4394","5.759233745468422E-4","4.15545003205879E-5","NaN"
"1940490425","true","2011-12-28 03:22:57.000","6.296318805","-65.37108284","297007.2986-2691844.084","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","209.15292340859875","NaN","-4252","0.003476384254349015","-0.0026059821395051433","NaN"
"1940490426","true","2011-12-28 03:52:57.000","6.242856288","-65.50371894","292861.8425-2677186.77","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","216.9914206662005","NaN","-4223","0.013043233331511512","-0.0069400738846646885","NaN"
"1940490427","true","2011-12-28 04:22:57.000","6.177576226","-65.63955083","288156.6957-2662231.217","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","194.46107624144335","NaN","-4208","0.02117685570161917","-0.010031554620672989","NaN"
"1940490428","true","2011-12-28 04:52:57.000","6.190000704","-65.72275298","287718.7963-2652808.452","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","193.83047254325223","NaN","-4207","0.025120704994514242","-0.016492487780148","NaN"
"1940490429","true","2011-12-28 05:22:57.000","6.322039859","-65.75859494","293384.9506-2648108.031","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","191.59634336540987","NaN","-4204","0.02437961543673407","-0.017632846415235146","NaN"
"1940490430","true","2011-12-28 05:52:57.000","6.325201526","-65.84163307","292496.2901-2638756.506","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","188.62049004563343","NaN","-4161","0.02353860906889669","-0.022184361258582024","NaN"
"1940490431","true","2011-12-28 06:22:57.000","6.397919335","-65.95079794","294469.605-2626116.574","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","182.5056147522367","NaN","-4184","0.01579718897231864","-0.02857843724853693","NaN"
"1940490432","true","2011-12-28 06:52:57.000","6.530889718","-66.08210525","298875.452-2610681.664","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","176.72252726244236","NaN","-4172","0.012378766128065339","-0.03878992790542865","NaN"
"1940490433","true","2011-12-28 07:22:57.000","6.65950529","-66.26492549","302340.1502-2589492.173","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","174.64675332021844","NaN","-4257","0.012457111839384142","-0.045614797583373494","NaN"
