"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940489801","true","2011-12-15 03:22:57.000","-1.24334114","-65.11402135","-59396.16941-2736670.984","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4864","NaN"
"1940489802","true","2011-12-15 03:52:57.000","-1.249922528","-65.11312018","-59712.75098-2736766.307","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4864","NaN"
"1940489803","true","2011-12-15 04:22:57.000","-1.256915214","-65.11274589","-60047.69128-2736801.432","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4864","NaN"
"1940489804","true","2011-12-15 04:52:57.000","-1.265491148","-65.08881389","-60517.26744-2739505.656","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5021","NaN"
"1940489805","true","2011-12-15 05:22:57.000","-1.215213936","-65.06063601","-58181.09437-2742752.685","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4927","NaN"
"1940489806","true","2011-12-15 05:52:57.000","-1.209708883","-65.05621443","-57928.15421-2743259.641","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4972","NaN"
"1940489807","true","2011-12-15 06:22:57.000","-1.131549086","-65.04831899","-54203.57985-2744231.445","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4824","NaN"
"1940489808","true","2011-12-15 06:52:57.000","-1.074347487","-65.04299315","-51475.15905-2744888.163","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4738","NaN"
"1940489809","true","2011-12-15 07:22:57.000","-1.077331509","-65.04461731","-51614.65185-2744701.292","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4760","NaN"
"1940489810","true","2011-12-15 07:52:57.000","-1.078808025","-65.04644711","-51681.47543-2744492.454","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4760","NaN"
"1940489811","true","2011-12-15 08:22:57.000","-1.041829504","-65.03575683","-49932.22483-2745737.591","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4760","NaN"
"1940489812","true","2011-12-15 08:52:57.000","-0.930096087","-65.01692654","-44612.29844-2747965.421","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4684","NaN"
"1940489813","true","2011-12-15 09:22:57.000","-0.844504766","-65.00778226","-40522.48977-2749066.195","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4675","NaN"
"1940489814","true","2011-12-15 09:52:57.000","-0.839980876","-65.00785913","-40305.3044-2749060.666","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4658","NaN"
"1940489815","true","2011-12-15 10:22:57.000","-0.834968424","-65.00760475","-40065.22653-2749093.036","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4658","NaN"
"1940489816","true","2011-12-15 10:52:57.000","-0.786860851","-65.0096846","-37753.73637-2748889.792","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4544","NaN"
"1940489817","true","2011-12-15 11:22:57.000","-0.7446369","-65.01097734","-35726.03447-2748770.234","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4510","NaN"
"1940489818","true","2011-12-15 11:52:57.000","-0.739302516","-65.00962378","-35472.09794-2748927.081","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4493","NaN"
"1940489819","true","2011-12-15 12:22:57.000","-0.734361979","-65.00790465","-35237.56106-2749125.131","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4541","NaN"
"1940489820","true","2011-12-15 12:52:57.000","-0.695730889","-65.03030888","-33353.12457-2746607.026","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4431","NaN"
"1940489821","true","2011-12-15 13:22:57.000","-0.649086514","-65.05630071","-31083.70903-2743685.336","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4402","NaN"
"1940489822","true","2011-12-15 13:52:57.000","-0.604705325","-65.04922095","-28966.92182-2744511.539","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4407","NaN"
"1940489823","true","2011-12-15 14:22:57.000","-0.563869567","-65.03975687","-27021.41481-2745604.893","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4400","NaN"
"1940489824","true","2011-12-15 14:52:57.000","-0.523427095","-65.02204747","-25101.76223-2747631.977","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4392","NaN"
"1940489825","true","2011-12-15 15:22:57.000","-0.460345839","-64.9912413","-22104.74958-2751152.5","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4359","NaN"
"1940489826","true","2011-12-15 15:52:57.000","-0.439382653","-64.97776262","-21109.89223-2752689.511","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4344","NaN"
"1940489827","true","2011-12-15 16:22:57.000","-0.408082074","-64.96124968","-19619.44355-2754574.079","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4317","NaN"
"1940489828","true","2011-12-15 16:52:57.000","-0.372447741","-64.93895556","-17922.71317-2757115.282","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4317","NaN"
"1940489829","true","2011-12-15 17:22:57.000","-0.364592502","-64.93138791","-17550.17732-2757976.403","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4317","NaN"
"1940489830","true","2011-12-15 17:52:57.000","-0.377349658","-64.91552778","-18176.10535-2759772.126","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4350","NaN"
"1940489831","true","2011-12-15 18:22:57.000","-0.418165038","-64.88884769","-20164.15714-2762786.179","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4419","NaN"
"1940489832","true","2011-12-15 18:52:57.000","-0.515909229","-64.8649548","-24901.73954-2765459.383","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4495","NaN"
"1940489833","true","2011-12-15 19:22:57.000","-0.716076694","-64.80178822","-34652.53638-2772525.24","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5004","NaN"
"1940489834","true","2011-12-15 19:52:57.000","-1.028086585","-64.67068238","-50017.1357-2787180.818","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5130","NaN"
"1940489835","true","2011-12-15 20:22:57.000","-1.28126473","-64.55100761","-62636.59637-2800525.363","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5119","NaN"
"1940489836","true","2011-12-15 20:52:57.000","-1.423316674","-64.47644518","-69790.15531-2808832.959","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5020","NaN"
"1940489837","true","2011-12-15 21:22:57.000","-1.534244875","-64.40474137","-75446.34849-2816841.151","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5104","NaN"
"1940489838","true","2011-12-15 21:52:57.000","-1.660314225","-64.33493495","-81874.12065-2824602.936","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5170","NaN"
"1940489839","true","2011-12-15 22:22:57.000","-1.925433586","-64.19725993","-95469.43335-2839846.769","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5107","NaN"
"1940489840","true","2011-12-15 22:52:57.000","-2.124319407","-64.0720105","-105854.9694-2853743.93","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5039","NaN"
"1940489841","true","2011-12-15 23:22:57.000","-2.35682611","-63.92707773","-118113.2865-2869781.301","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5120","NaN"
"1940489842","true","2011-12-15 23:52:57.000","-2.585463058","-63.74964792","-130476.097-2889484.273","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5186","NaN"
"1940489843","true","2011-12-16 00:22:57.000","-2.769744484","-63.56886047","-140765.061-2909640.401","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5197","NaN"
"1940489844","true","2011-12-16 00:52:57.000","-2.908432191","-63.39169142","-148833.3765-2929481.613","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5215","NaN"
"1940489845","true","2011-12-16 01:22:57.000","-2.985065761","-63.20445455","-153864.8686-2950631.748","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5218","NaN"
"1940489846","true","2011-12-16 01:52:57.000","-3.166474415","-63.02686079","-164327.3215-2970393.322","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5222","NaN"
"1940489847","true","2011-12-16 02:22:57.000","-3.40259062","-62.8417339","-177823.42-2990824.443","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5234","NaN"
"1940489848","true","2011-12-16 02:52:57.000","-3.55746531","-62.6454374","-187301.1606-3012755.174","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5207","NaN"
"1940489849","true","2011-12-16 03:22:57.000","-3.670407042","-62.44530998","-194706.9888-3035255.761","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5323","NaN"
"1940489850","true","2011-12-16 03:52:57.000","-3.687344512","-62.23781557","-197134.0006-3058935.322","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5193","NaN"
"1940489851","true","2011-12-16 04:22:57.000","-3.736350152","-62.03385738","-201275.2101-3082116.992","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5142","NaN"
"1940489852","true","2011-12-16 04:52:57.000","-3.771943256","-61.81800233","-204820.5158-3106725.604","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5287","NaN"
"1940489853","true","2011-12-16 05:22:57.000","-3.770187224","-61.62513292","-206182.9164-3128851.404","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5215","NaN"
"1940489854","true","2011-12-16 05:52:57.000","-3.712431191","-61.42511766","-204518.5709-3152017.422","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5126","NaN"
"1940489855","true","2011-12-16 06:22:57.000","-3.672504281","-61.20030278","-203980.0011-3177990.391","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5274","NaN"
"1940489856","true","2011-12-16 06:52:57.000","-3.593339349","-61.02763328","-200835.888-3198127.7","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-5210","NaN"
